Id,text,label
15341,"This would have been better than the fiction it has concocted , and there still could have been room for the war scenes .",2
15342,Aggressive self-glorification and a manipulative whitewash .,2
15343,Stay for the credits and see a devastating comic impersonation by Dustin Hoffman that is revelatory .,5
15344,None of the characters or plot-lines are fleshed-out enough to build any interest .,2
15345,"As social expos̩ , Skins has its heart in the right place , but that 's not much to hang a soap opera on .",2
15346,The whole film has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product .,1
15347,"There 's a bit of thematic meat on the bones of Queen of the Damned , as its origins in an Anne Rice novel dictate , but generally , it 's a movie that emphasizes style over character and substance .",3
15348,"The only way to tolerate this insipid , brutally clueless film might be with a large dose of painkillers .",1
15349,"This one is certainly well-meaning , but it 's also simple-minded and contrived .",3
15350,Coppola has made a film of intoxicating atmosphere and little else .,4
15351,Bad and baffling from the get-go .,1
15352,A series of immaculately composed shots of Patch Adams quietly freaking out does not make for much of a movie .,2
15353,"At a time when we 've learned the hard way just how complex international terrorism is , Collateral Damage paints an absurdly simplistic picture .",2
15354,"The impulses that produced this project ... are commendable , but the results are uneven .",3
15355,A well-acted movie that simply does n't gel .,3
15356,Like a can of 2-day old Coke .,1
15357,"You can taste it , but there 's no fizz .",2
15358,"There 's no excuse for following up a delightful , well-crafted family film with a computer-generated cold fish .",2
15359,Both the crime story and the love story are unusual .,3
15360,But they do n't fit well together and neither is well told .,2
15361,It 's both sitcomishly predictable and cloying in its attempts to be poignant .,2
15362,"Other than a mildly engaging central romance , Hospital is sickly entertainment at best and mind-destroying cinematic pollution at worst .",1
15363,Jaglom offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar .,2
15364,"Outside of Burger 's desire to make some kind of film , it 's really unclear why this project was undertaken",2
15365,Was I scared ?,3
15366,Only at the prospect of Beck 's next project .,3
15367,"Let 's see , a haunted house , a haunted ship , what 's next ... Ghost Blimp ?",2
15368,"A fragile framework upon which to hang broad , mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming .",2
15369,"By the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around .",1
15370,"Since Lee is a sentimentalist , the film is more worshipful than your random E !",3
15371,True Hollywood Story .,3
15372,"Wes Craven 's presence is felt ; not the Craven of ' A Nightmare on Elm Street ' or ` The Hills Have Eyes , ' but the sad schlock merchant of ` Deadly Friend . '",2
15373,Sunshine State surveys the landscape and assesses the issues with a clear passion for sociology .,3
15374,"But the cinematography is cloudy , the picture making becalmed .",2
15375,It 's one long bore .,2
15376,It gets old quickly .,2
15377,Watch Barbershop again if you 're in need of a Cube fix -- this is n't worth sitting through .,2
15378,"It 's leaden and predictable , and laughs are lacking .",2
15379,... a cinematic disaster so inadvertently sidesplitting it 's worth the price of admission for the ridicule factor alone .,2
15380,"Skip this dreck , rent Animal House and go back to the source .",2
15381,The movie is a desperate miscalculation .,1
15382,"It gives poor Dana Carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",2
15383,We just do n't really care too much about this love story .,2
15384,"In that setting , their struggle is simply too ludicrous and borderline insulting .",1
15385,The Transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,2
15386,Uzumaki 's interesting social parallel and defiant aesthetic seems a prostituted muse ...,2
15387,"` Men in Black II creates a new threat for the MIB , but recycles the same premise .",3
15388,"Large budget notwithstanding , the movie is such a blip on the year 's radar screen that it 's tempting just to go with it for the ride .",4
15389,"But this time , the old MIB label stands for Milder Is n't Better .",2
15390,Feels familiar and tired .,2
15391,A retread of material already thoroughly plumbed by Martin Scorsese .,2
15392,"Instead of making his own style , director Marcus Adams just copies from various sources -- good sources , bad mixture",1
15393,Criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes My Big Fat Greek Wedding look like an apartheid drama .,4
15394,A bore that tends to hammer home every one of its points .,2
15395,A story which fails to rise above its disgusting source material .,1
15396,It 's fitting that a movie as artificial and soulless as The Country Bears owes its genesis to an animatronic display at Disneyland .,1
15397,Starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other Hollywood-action cliches .,1
15398,Completely creatively stillborn and executed in a manner that I 'm not sure could be a single iota worse ... a soulless hunk of exploitative garbage .,1
15399,An uneven look into a grim future that does n't come close to the level of intelligence and visual splendour that can be seen in other films based on Philip K. Dick stories .,2
15400,Horrible .,1
15401,The disjointed mess flows as naturally as Jolie 's hideous yellow ` do .,1
15402,"Bolstered by an astonishing voice cast ( excepting Love Hewitt ) , an interesting racial tension , and a storyline that I have n't encountered since at least Pete 's Dragon .",4
